"StationID_Master"	"Cluster"	"BioComm"	"RespSampID"	"CSCI"	"BioDeg"	"BioNarrative"	"Response"	"ResponseValue"	"StressSampID"	"StressorType"	"Label"	"Stressor"	"StressorValue"	"StressorPctRank"	"Score"	"n"	"nType"	"LoEtrim"	"LoE"	"Analysis"	"Inside_Outside"	"Finding"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Clinger_PercentTaxa"	0.310344828	"902S01097_2009-05-11"	"Ions"	"Total calcium (mg/L)"	"Calcium_uf_mg_L"	126	1	1	105	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"EPT_PercentTaxa"	0.189189189	"902S01097_2009-05-11"	"Ions"	"Total calcium (mg/L)"	"Calcium_uf_mg_L"	126	1	0	9	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Intolerant_Percent"	0.028	"902S01097_2009-05-11"	"Ions"	"Total calcium (mg/L)"	"Calcium_uf_mg_L"	126	1	1	105	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Shredder_Taxa"	1	"902S01097_2009-05-11"	"Ions"	"Total calcium (mg/L)"	"Calcium_uf_mg_L"	126	1	1	105	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Coleoptera_PercentTaxa"	0.081081081	"902S01097_2009-05-11"	"Ions"	"Total calcium (mg/L)"	"Calcium_uf_mg_L"	126	1	0	9	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"OoverE"	1.297598774	"902S01097_2009-05-11"	"Ions"	"Total calcium (mg/L)"	"Calcium_uf_mg_L"	126	1	1	105	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Taxonomic_Richness"	37	"902S01097_2009-05-11"	"Ions"	"Total calcium (mg/L)"	"Calcium_uf_mg_L"	126	1	1	105	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"MMI"	0.803922222	"902S01097_2009-05-11"	"Ions"	"Total calcium (mg/L)"	"Calcium_uf_mg_L"	126	1	0	9	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"MMI"	0.803922222	"902S01097_2009-05-11"	"Ions"	"Total calcium (mg/L)"	"Calcium_uf_mg_L"	126	1	1	105	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"OoverE"	1.297598774	"902S01097_2009-05-11"	"Ions"	"Total calcium (mg/L)"	"Calcium_uf_mg_L"	126	1	0	9	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Taxonomic_Richness"	37	"902S01097_2009-05-11"	"Ions"	"Total calcium (mg/L)"	"Calcium_uf_mg_L"	126	1	0	9	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Shredder_Taxa"	1	"902S01097_2009-05-11"	"Ions"	"Total calcium (mg/L)"	"Calcium_uf_mg_L"	126	1	0	9	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Clinger_PercentTaxa"	0.310344828	"902S01097_2009-05-11"	"Ions"	"Total calcium (mg/L)"	"Calcium_uf_mg_L"	126	1	-1	9	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Refutes"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Intolerant_Percent"	0.028	"902S01097_2009-05-11"	"Ions"	"Total calcium (mg/L)"	"Calcium_uf_mg_L"	126	1	0	9	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"EPT_PercentTaxa"	0.189189189	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved arsenic (µg/L)"	"Arsenic_f_ug_L"	4.73	1	1	219	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Taxonomic_Richness"	37	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved arsenic (µg/L)"	"Arsenic_f_ug_L"	4.73	1	0	9	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Intolerant_Percent"	0.028	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved arsenic (µg/L)"	"Arsenic_f_ug_L"	4.73	1	0	9	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"MMI"	0.803922222	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved arsenic (µg/L)"	"Arsenic_f_ug_L"	4.73	1	0	9	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"OoverE"	1.297598774	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved arsenic (µg/L)"	"Arsenic_f_ug_L"	4.73	1	0	9	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Coleoptera_PercentTaxa"	0.081081081	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved arsenic (µg/L)"	"Arsenic_f_ug_L"	4.73	1	0	9	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"EPT_PercentTaxa"	0.189189189	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved arsenic (µg/L)"	"Arsenic_f_ug_L"	4.73	1	0	9	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Shredder_Taxa"	1	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved arsenic (µg/L)"	"Arsenic_f_ug_L"	4.73	1	0	9	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Clinger_PercentTaxa"	0.310344828	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved arsenic (µg/L)"	"Arsenic_f_ug_L"	4.73	1	0	9	"All comparator samples"	"SR_InCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Inside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Taxonomic_Richness"	37	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved arsenic (µg/L)"	"Arsenic_f_ug_L"	4.73	1	1	219	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Intolerant_Percent"	0.028	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved arsenic (µg/L)"	"Arsenic_f_ug_L"	4.73	1	1	219	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Clinger_PercentTaxa"	0.310344828	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved arsenic (µg/L)"	"Arsenic_f_ug_L"	4.73	1	0	219	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Coleoptera_PercentTaxa"	0.081081081	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved arsenic (µg/L)"	"Arsenic_f_ug_L"	4.73	1	1	219	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"MMI"	0.803922222	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved arsenic (µg/L)"	"Arsenic_f_ug_L"	4.73	1	1	217	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"OoverE"	1.297598774	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved arsenic (µg/L)"	"Arsenic_f_ug_L"	4.73	1	1	217	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Shredder_Taxa"	1	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved arsenic (µg/L)"	"Arsenic_f_ug_L"	4.73	1	1	219	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Intolerant_Percent"	0.028	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved nickel (µg/L)"	"Nickel_f_ug_L"	7.45	0.857142857142857	1	219	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Clinger_PercentTaxa"	0.310344828	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved nickel (µg/L)"	"Nickel_f_ug_L"	7.45	0.857142857142857	1	219	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Coleoptera_PercentTaxa"	0.081081081	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved nickel (µg/L)"	"Nickel_f_ug_L"	7.45	0.857142857142857	0	219	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Indeterminate"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"EPT_PercentTaxa"	0.189189189	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved nickel (µg/L)"	"Nickel_f_ug_L"	7.45	0.857142857142857	1	219	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
"902S01097"	3	"BMI"	"902S01097_5/11/2009_BMI_RWB_1"	1.050760498	"No"	"likely intact"	"Shredder_Taxa"	1	"902S01097_2009-05-11"	"Metals_metalloids"	"Dissolved nickel (µg/L)"	"Nickel_f_ug_L"	7.45	0.857142857142857	1	219	"All cluster samples"	"SR_OutCase_LinRegr"	"Stressor-response in the case"	"Linear regression"	"Outside the case"	"Supports"
