StationID_Master	biocomm	stressName	stressLabel	respName	respLabel	n	statistic	p.value	estimate	r2
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppIndicatorClass_TP_low_rawdiatom	Proportion of diatom species IndicatorClass_TP_low	16	-0.55	0.59	-0.14	0.020
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppIndicatorClass_TP_low_rawdiatom	Proportion of diatom species IndicatorClass_TP_low	16	-0.55	0.59	-0.14	0.020
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppOrgNNHHONF_rawdiatom	Proportion of diatom species OrgN.NHHONF	16	-0.69	0.5	-0.17	0.031
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppOrgNNHHONF_rawdiatom	Proportion of diatom species OrgN.NHHONF	16	-0.69	0.5	-0.17	0.031
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	MMIsba	Soft-bodied algae MMI	17	1.1	0.29	0.26	0.068
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	MMIsba	Soft-bodied algae MMI	17	1.1	0.29	0.26	0.068
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	cntsppBCG3_rawsba	Count of soft-bodied algae species BCG3	17	-0.24	0.82	-0.059	0.003
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	cntsppBCG3_rawsba	Count of soft-bodied algae species BCG3	17	-0.24	0.82	-0.059	0.003
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppIndicatorClass_NonRef_rawsba	Proportion of soft-bodied algae species IndicatorClass_NonRef	17	0.37	0.71	0.093	0.009
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppIndicatorClass_NonRef_rawsba	Proportion of soft-bodied algae species IndicatorClass_NonRef	17	0.37	0.71	0.093	0.009
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppGreen_rawsba	Proportion of soft-bodied algae species Green	17	1.5	0.15	0.35	0.125
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppGreen_rawsba	Proportion of soft-bodied algae species Green	17	1.5	0.15	0.35	0.125
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	cntsppIndicatorClass_Cu_high_rawsba	Count of soft-bodied algae species IndicatorClass_Cu_high	17	0.77	0.45	0.19	0.036
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	cntsppIndicatorClass_Cu_high_rawsba	Count of soft-bodied algae species IndicatorClass_Cu_high	17	0.77	0.45	0.19	0.036
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	cntsppIndicatorClass_TP_high_rawsba	Count of soft-bodied algae species IndicatorClass_TP_high	17	0.083	0.93	0.021	0.000
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	cntsppIndicatorClass_TP_high_rawsba	Count of soft-bodied algae species IndicatorClass_TP_high	17	0.083	0.93	0.021	0.000
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	cntsppIndicatorClass_DOC_high_rawsba	Count of soft-bodied algae species IndicatorClass_DOC_high	17	1.6	0.13	0.37	0.138
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	cntsppIndicatorClass_DOC_high_rawsba	Count of soft-bodied algae species IndicatorClass_DOC_high	17	1.6	0.13	0.37	0.138
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppmosttol_rawsba	Proportion of soft-bodied algae species most tolerant	17	0.18	0.86	0.045	0.002
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppmosttol_rawsba	Proportion of soft-bodied algae species most tolerant	17	0.18	0.86	0.045	0.002
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	MMIhybrid	Hybrid MMI (Algal index)	20	-0.19	0.85	-0.043	0.002
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	MMIhybrid	Hybrid MMI (Algal index)	20	-0.19	0.85	-0.043	0.002
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	cntsppBCG3_rawhybrid	Count of hybrid (diatom and soft-bodied) species BCG3	20	-0.15	0.88	-0.035	0.001
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	cntsppBCG3_rawhybrid	Count of hybrid (diatom and soft-bodied) species BCG3	20	-0.15	0.88	-0.035	0.001
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propCyclotella_rawhybrid	Proportion of hybrid (diatom and soft-bodied) Cyclotella species	20	-1.3	0.22	-0.28	0.080
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propCyclotella_rawhybrid	Proportion of hybrid (diatom and soft-bodied) Cyclotella species	20	-1.3	0.22	-0.28	0.080
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppOxyReqDO_10_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species OxyReq.DO_10	20	-0.81	0.43	-0.18	0.033
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppOxyReqDO_10_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species OxyReq.DO_10	20	-0.81	0.43	-0.18	0.033
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propSurirella_rawhybrid	Proportion of hybrid (diatom and soft-bodied) Surirella species	20	-1.1	0.29	-0.24	0.059
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propSurirella_rawhybrid	Proportion of hybrid (diatom and soft-bodied) Surirella species	20	-1.1	0.29	-0.24	0.059
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppIndicatorClass_DOC_high_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species IndicatorClass_DOC_high	20	1.6	0.13	0.34	0.114
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppIndicatorClass_DOC_high_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species IndicatorClass_DOC_high	20	1.6	0.13	0.34	0.114
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppIndicatorClass_Cu_high_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species IndicatorClass_Cu_high	20	0.97	0.35	0.22	0.047
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppIndicatorClass_Cu_high_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species IndicatorClass_Cu_high	20	0.97	0.35	0.22	0.047
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppOrgNNHHONF_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species OrgN.NHHONF	20	-1.7	0.099	-0.37	0.136
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppOrgNNHHONF_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species OrgN.NHHONF	20	-1.7	0.099	-0.37	0.136
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppIndicatorClass_TN_low_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species IndicatorClass_TN_low	20	1	0.33	0.22	0.051
902S01097	ALGAE	Alkalinity_CaCO3_fld_mg_L	Field-measured alkalinity as calcium carbonate (mg/L)	propsppIndicatorClass_TN_low_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species IndicatorClass_TN_low	20	1	0.33	0.22	0.051
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	MMIdiatom	Diatom MMI	8	0.53	0.61	0.2	0.038
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	propsppOxyReqDO_10_rawdiatom	Proportion of diatom species OxyReq.DO_10	8	-0.091	0.93	-0.034	0.001
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	cntsppBCG3_rawdiatom	Count of diatom species BCG3	8	0.82	0.44	0.3	0.089
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	propCyclotella_rawdiatom	Proportion of Cyclotella diatom species	8	0.22	0.83	0.083	0.007
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	propSurirella_rawdiatom	Proportion of Surirella diatom species	8	-0.013	0.99	-0.005	0.000
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	propsppIndicatorClass_TP_low_rawdiatom	Proportion of diatom species IndicatorClass_TP_low	8	-0.092	0.93	-0.035	0.001
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	propsppOrgNNHHONF_rawdiatom	Proportion of diatom species OrgN.NHHONF	8	0.65	0.53	0.24	0.058
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	MMIsba	Soft-bodied algae MMI	8	-0.41	0.69	-0.15	0.024
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	cntsppBCG3_rawsba	Count of soft-bodied algae species BCG3	8	-0.51	0.63	-0.19	0.036
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	propsppIndicatorClass_NonRef_rawsba	Proportion of soft-bodied algae species IndicatorClass_NonRef	8	-0.76	0.47	-0.27	0.076
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	propsppGreen_rawsba	Proportion of soft-bodied algae species Green	8	-0.0034	1	-0.0013	0.000
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	cntsppIndicatorClass_Cu_high_rawsba	Count of soft-bodied algae species IndicatorClass_Cu_high	8	1.5	0.17	0.5	0.253
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	cntsppIndicatorClass_TP_high_rawsba	Count of soft-bodied algae species IndicatorClass_TP_high	8	0.69	0.51	0.25	0.063
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	cntsppIndicatorClass_DOC_high_rawsba	Count of soft-bodied algae species IndicatorClass_DOC_high	8	1.2	0.28	0.4	0.161
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	propsppmosttol_rawsba	Proportion of soft-bodied algae species most tolerant	8	-1.1	0.31	-0.39	0.149
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	MMIhybrid	Hybrid MMI (Algal index)	8	1	0.34	0.36	0.129
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	cntsppBCG3_rawhybrid	Count of hybrid (diatom and soft-bodied) species BCG3	8	0.57	0.59	0.21	0.044
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	propCyclotella_rawhybrid	Proportion of hybrid (diatom and soft-bodied) Cyclotella species	8	0.69	0.51	0.25	0.064
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	propsppOxyReqDO_10_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species OxyReq.DO_10	8	-0.16	0.88	-0.059	0.004
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	propSurirella_rawhybrid	Proportion of hybrid (diatom and soft-bodied) Surirella species	8	0.65	0.53	0.24	0.057
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	propsppIndicatorClass_DOC_high_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species IndicatorClass_DOC_high	8	0.45	0.67	0.17	0.028
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	propsppIndicatorClass_Cu_high_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species IndicatorClass_Cu_high	8	0.54	0.61	0.2	0.040
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	propsppOrgNNHHONF_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species OrgN.NHHONF	8	1.2	0.27	0.41	0.170
902S01097	ALGAE	Arsenic_f_ug_L	Dissolved arsenic (µg/L)	propsppIndicatorClass_TN_low_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species IndicatorClass_TN_low	8	0.11	0.92	0.041	0.002
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	MMIdiatom	Diatom MMI	8	0.64	0.54	0.24	0.056
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	propsppOxyReqDO_10_rawdiatom	Proportion of diatom species OxyReq.DO_10	8	0.034	0.97	0.013	0.000
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	cntsppBCG3_rawdiatom	Count of diatom species BCG3	8	1	0.35	0.36	0.127
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	propCyclotella_rawdiatom	Proportion of Cyclotella diatom species	8	0.42	0.69	0.16	0.025
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	propSurirella_rawdiatom	Proportion of Surirella diatom species	8	-0.18	0.87	-0.066	0.004
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	propsppIndicatorClass_TP_low_rawdiatom	Proportion of diatom species IndicatorClass_TP_low	8	-0.22	0.83	-0.085	0.007
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	propsppOrgNNHHONF_rawdiatom	Proportion of diatom species OrgN.NHHONF	8	0.9	0.4	0.32	0.103
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	MMIsba	Soft-bodied algae MMI	8	0.014	0.99	0.0055	0.000
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	cntsppBCG3_rawsba	Count of soft-bodied algae species BCG3	8	-0.43	0.68	-0.16	0.025
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	propsppIndicatorClass_NonRef_rawsba	Proportion of soft-bodied algae species IndicatorClass_NonRef	8	-0.53	0.61	-0.2	0.039
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	propsppGreen_rawsba	Proportion of soft-bodied algae species Green	8	0.012	0.99	0.0046	0.000
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	cntsppIndicatorClass_Cu_high_rawsba	Count of soft-bodied algae species IndicatorClass_Cu_high	8	2.1	0.079	0.61	0.376
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	cntsppIndicatorClass_TP_high_rawsba	Count of soft-bodied algae species IndicatorClass_TP_high	8	1.1	0.33	0.37	0.137
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	cntsppIndicatorClass_DOC_high_rawsba	Count of soft-bodied algae species IndicatorClass_DOC_high	8	1.5	0.17	0.51	0.255
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	propsppmosttol_rawsba	Proportion of soft-bodied algae species most tolerant	8	-0.67	0.52	-0.25	0.060
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	MMIhybrid	Hybrid MMI (Algal index)	8	1.3	0.25	0.43	0.186
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	cntsppBCG3_rawhybrid	Count of hybrid (diatom and soft-bodied) species BCG3	8	0.74	0.48	0.27	0.072
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	propCyclotella_rawhybrid	Proportion of hybrid (diatom and soft-bodied) Cyclotella species	8	0.92	0.39	0.33	0.108
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	propsppOxyReqDO_10_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species OxyReq.DO_10	8	-0.23	0.82	-0.087	0.008
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	propSurirella_rawhybrid	Proportion of hybrid (diatom and soft-bodied) Surirella species	8	0.33	0.75	0.12	0.015
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	propsppIndicatorClass_DOC_high_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species IndicatorClass_DOC_high	8	0.7	0.51	0.26	0.065
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	propsppIndicatorClass_Cu_high_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species IndicatorClass_Cu_high	8	0.82	0.44	0.3	0.088
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	propsppOrgNNHHONF_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species OrgN.NHHONF	8	1.5	0.17	0.5	0.253
902S01097	ALGAE	Arsenic_uf_ug_L	Total arsenic (µg/L)	propsppIndicatorClass_TN_low_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species IndicatorClass_TN_low	8	0.46	0.66	0.17	0.029
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	MMIdiatom	Diatom MMI	8	0.37	0.72	0.14	0.019
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	propsppOxyReqDO_10_rawdiatom	Proportion of diatom species OxyReq.DO_10	8	0.85	0.43	0.3	0.093
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	cntsppBCG3_rawdiatom	Count of diatom species BCG3	8	-0.47	0.65	-0.17	0.030
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	propCyclotella_rawdiatom	Proportion of Cyclotella diatom species	8	0.78	0.46	0.28	0.080
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	propSurirella_rawdiatom	Proportion of Surirella diatom species	8	0.67	0.52	0.25	0.061
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	propsppIndicatorClass_TP_low_rawdiatom	Proportion of diatom species IndicatorClass_TP_low	8	-1.1	0.32	-0.38	0.141
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	propsppOrgNNHHONF_rawdiatom	Proportion of diatom species OrgN.NHHONF	8	0.15	0.89	0.056	0.003
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	MMIsba	Soft-bodied algae MMI	8	-0.59	0.57	-0.22	0.047
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	cntsppBCG3_rawsba	Count of soft-bodied algae species BCG3	8	-0.5	0.63	-0.19	0.035
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	propsppIndicatorClass_NonRef_rawsba	Proportion of soft-bodied algae species IndicatorClass_NonRef	8	-0.6	0.57	-0.22	0.049
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	propsppGreen_rawsba	Proportion of soft-bodied algae species Green	8	0.85	0.43	0.3	0.093
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	cntsppIndicatorClass_Cu_high_rawsba	Count of soft-bodied algae species IndicatorClass_Cu_high	8	-0.5	0.63	-0.19	0.035
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	cntsppIndicatorClass_TP_high_rawsba	Count of soft-bodied algae species IndicatorClass_TP_high	8	-0.36	0.73	-0.14	0.018
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	cntsppIndicatorClass_DOC_high_rawsba	Count of soft-bodied algae species IndicatorClass_DOC_high	8	-0.3	0.77	-0.11	0.013
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	propsppmosttol_rawsba	Proportion of soft-bodied algae species most tolerant	8	-0.72	0.49	-0.26	0.069
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	MMIhybrid	Hybrid MMI (Algal index)	8	-0.36	0.73	-0.14	0.018
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	cntsppBCG3_rawhybrid	Count of hybrid (diatom and soft-bodied) species BCG3	8	-2.7	0.029	-0.72	0.517
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	propCyclotella_rawhybrid	Proportion of hybrid (diatom and soft-bodied) Cyclotella species	8	0.64	0.54	0.24	0.056
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	propsppOxyReqDO_10_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species OxyReq.DO_10	8	0.25	0.81	0.092	0.009
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	propSurirella_rawhybrid	Proportion of hybrid (diatom and soft-bodied) Surirella species	8	0.11	0.91	0.043	0.002
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	propsppIndicatorClass_DOC_high_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species IndicatorClass_DOC_high	8	0.33	0.75	0.12	0.015
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	propsppIndicatorClass_Cu_high_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species IndicatorClass_Cu_high	8	0.13	0.9	0.047	0.002
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	propsppOrgNNHHONF_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species OrgN.NHHONF	8	-0.23	0.82	-0.088	0.008
902S01097	ALGAE	Calcium_uf_mg_L	Total calcium (mg/L)	propsppIndicatorClass_TN_low_rawhybrid	Proportion of hybrid (diatom and soft-bodied) species IndicatorClass_TN_low	8	-1.6	0.16	-0.51	0.265
902S01097	ALGAE	Chromium_tot_mg_kg_dw	Total chromium (mg/kg dry weight)	MMIdiatom	Diatom MMI	6	2.6	0.046	0.76	0.581
902S01097	ALGAE	Chromium_tot_mg_kg_dw	Total chromium (mg/kg dry weight)	propsppOxyReqDO_10_rawdiatom	Proportion of diatom species OxyReq.DO_10	6	1.8	0.14	0.62	0.382
902S01097	ALGAE	Chromium_tot_mg_kg_dw	Total chromium (mg/kg dry weight)	cntsppBCG3_rawdiatom	Count of diatom species BCG3	6	1.6	0.17	0.59	0.345
902S01097	ALGAE	Chromium_tot_mg_kg_dw	Total chromium (mg/kg dry weight)	propCyclotella_rawdiatom	Proportion of Cyclotella diatom species	6	1.6	0.17	0.58	0.338
902S01097	ALGAE	Chromium_tot_mg_kg_dw	Total chromium (mg/kg dry weight)	propSurirella_rawdiatom	Proportion of Surirella diatom species	6	1	0.36	0.41	0.169
902S01097	ALGAE	Chromium_tot_mg_kg_dw	Total chromium (mg/kg dry weight)	propsppIndicatorClass_TP_low_rawdiatom	Proportion of diatom species IndicatorClass_TP_low	6	-1.7	0.15	-0.61	0.370
902S01097	ALGAE	Chromium_tot_mg_kg_dw	Total chromium (mg/kg dry weight)	propsppOrgNNHHONF_rawdiatom	Proportion of diatom species OrgN.NHHONF	6	1.1	0.31	0.45	0.202
902S01097	ALGAE	Chromium_tot_mg_kg_dw	Total chromium (mg/kg dry weight)	MMIsba	Soft-bodied algae MMI	6	-0.82	0.45	-0.35	0.119
902S01097	ALGAE	Chromium_tot_mg_kg_dw	Total chromium (mg/kg dry weight)	cntsppBCG3_rawsba	Count of soft-bodied algae species BCG3	6	-0.62	0.56	-0.27	0.072
902S01097	ALGAE	Chromium_tot_mg_kg_dw	Total chromium (mg/kg dry weight)	propsppIndicatorClass_NonRef_rawsba	Proportion of soft-bodied algae species IndicatorClass_NonRef	6	-4.2	0.0082	-0.88	0.782
902S01097	ALGAE	Chromium_tot_mg_kg_dw	Total chromium (mg/kg dry weight)	propsppGreen_rawsba	Proportion of soft-bodied algae species Green	6	0.71	0.51	0.3	0.091
902S01097	ALGAE	Chromium_tot_mg_kg_dw	Total chromium (mg/kg dry weight)	cntsppIndicatorClass_Cu_high_rawsba	Count of soft-bodied algae species IndicatorClass_Cu_high	6	1	0.35	0.42	0.178
902S01097	ALGAE	Chromium_tot_mg_kg_dw	Total chromium (mg/kg dry weight)	cntsppIndicatorClass_TP_high_rawsba	Count of soft-bodied algae species IndicatorClass_TP_high	6	0.97	0.38	0.4	0.157
